stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.3,147,31,26,1,slack_work,no,no,female,yes,yes,yes,yes,yes,1,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,35,7,slack_work,no,no,male,yes,yes,no,no,no,2,0.3916849,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,28,8,slack_work,no,no,male,yes,yes,yes,no,no,1,0.2724014,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,204,71,22,2,other,no,no,male,yes,no,no,no,no,7,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,20,1,slack_work,no,no,male,yes,yes,no,no,no,2,0.3935185,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,161,33,23,5,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.4791667,yes,yes,yes,yes,yes,0.9583334
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.1,150,51,35,2,other,yes,no,female,yes,no,yes,yes,no,2,0.4977974,no,yes,yes,yes,yes,0.9955948
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,51,1,slack_work,yes,no,female,yes,yes,no,no,no,2,0.3924051,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,50,11,slack_work,no,no,male,yes,yes,yes,no,no,2,0.2367725,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.8,207,14,59,14,position_abolished,no,no,female,yes,yes,yes,no,no,5,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,172,14,32,1,slack_work,no,no,female,yes,yes,yes,yes,no,2,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,49,16,other,yes,no,female,yes,yes,no,no,no,2,0.3950617,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,196,35,35,1,slack_work,yes,yes,male,yes,yes,no,no,no,3,0.4962963,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,200,59,28,1,slack_work,yes,yes,male,yes,yes,no,no,no,9,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.3,236,14,33,1,other,no,no,female,yes,yes,no,yes,no,7,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,24,2,other,no,no,male,yes,yes,no,no,no,4,0.5210084,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,52,5,slack_work,yes,no,male,yes,yes,yes,no,no,1,0.2998028,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,172,14,30,9,slack_work,no,yes,female,yes,yes,no,no,no,2,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,196,35,25,2,slack_work,no,no,male,yes,no,no,no,no,4,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.6,84,32,27,5,other,no,no,female,yes,no,no,yes,no,1,0.4541063,yes,yes,yes,yes,yes,0.9082126
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,29,1,other,no,no,male,yes,yes,yes,no,no,2,0.3935185,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,174,15,32,2,slack_work,no,no,male,yes,yes,yes,yes,yes,4,0.435,yes,yes,yes,yes,yes,0.87
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,188,94,34,4,seasonal_job_ended,no,no,male,yes,yes,yes,yes,yes,8,0.1602753,yes,yes,yes,yes,yes,0.3205506
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.6,176,73,24,3,slack_work,no,no,male,yes,yes,no,yes,no,1,0.5179283,no,yes,yes,yes,yes,1.0358566
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,147,31,50,19,other,no,no,male,yes,yes,no,no,no,3,0.3247863,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,275,34,22,2,slack_work,no,no,male,yes,yes,no,no,no,9,0.4574899,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,37,18,slack_work,no,no,male,yes,yes,no,no,no,1,0.4472574,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.8,197,34,24,4,other,no,no,male,yes,yes,no,no,no,5,0.4850299,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,180,11,29,4,other,no,no,male,yes,yes,yes,yes,no,9,0.2995951,yes,yes,yes,yes,yes,0.5991902
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.5,180,21,45,10,other,no,no,female,yes,yes,yes,no,no,4,0.4651163,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,177,41,53,19,slack_work,no,no,female,yes,no,yes,yes,no,1,0.3682243,no,yes,yes,yes,yes,0.7364486
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.2,158,31,49,2,slack_work,no,no,female,yes,yes,no,no,no,2,0.4373401,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.9,197,34,36,17,slack_work,yes,yes,male,yes,yes,no,no,no,4,0.394,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,36,2,slack_work,yes,no,male,yes,yes,no,no,no,4,0.4725,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,129,45,43,1,other,no,yes,male,yes,no,yes,yes,no,1,0.2364532,yes,yes,yes,yes,yes,0.4729064
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,200,59,20,1,other,no,no,male,yes,yes,yes,no,no,8,0.4979424,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,139,11,23,2,other,no,no,male,yes,yes,no,no,no,4,0.59375,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
13.7,90,63,34,5,other,no,no,female,yes,no,yes,yes,no,2,0.5384616,no,yes,yes,yes,yes,1.0769232
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.1,136,71,37,1,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.2592593,yes,yes,yes,yes,yes,0.5185186
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.7,145,82,37,4,position_abolished,no,yes,male,yes,no,yes,yes,no,1,0.1816144,yes,yes,yes,yes,yes,0.3632288
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,26,2,position_abolished,no,no,female,yes,yes,no,yes,no,1,0.4166667,no,no,yes,yes,yes,0.8333334
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,150,63,49,3,other,no,no,male,yes,no,yes,no,no,10,0.3765823,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.9,146,13,24,2,other,no,no,male,yes,no,yes,yes,yes,2,0.4179894,yes,no,yes,yes,yes,0.8359788
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,175,92,36,1,slack_work,no,no,male,yes,no,yes,yes,no,2,0.5149864,yes,yes,yes,yes,yes,1.0299728
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,191,41,28,4,position_abolished,no,yes,female,yes,yes,yes,no,no,3,0.5,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,193,87,55,23,other,no,no,male,yes,yes,yes,no,no,5,0.3921162,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,33,3,other,no,no,male,yes,no,yes,yes,no,2,0.478836,yes,yes,yes,yes,yes,0.957672
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.6,175,52,29,4,other,no,no,male,yes,no,yes,yes,no,4,0.544,yes,no,yes,yes,yes,1.088
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,269,15,48,7,slack_work,no,no,male,yes,yes,yes,no,no,10,0.3851718,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.4,136,93,38,5,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.4176245,yes,yes,yes,yes,yes,0.835249
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.3,214,87,38,4,other,no,yes,male,yes,no,yes,yes,no,9,0.2138518,yes,yes,yes,yes,yes,0.4277036
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,53,20,other,no,no,male,yes,yes,yes,no,no,2,0.2854864,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,188,95,47,20,slack_work,yes,no,male,yes,yes,yes,no,no,3,0.3764479,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.1,180,21,29,5,slack_work,yes,no,male,yes,yes,no,yes,yes,8,0.4615385,yes,no,yes,yes,yes,0.923077
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.7,165,57,57,8,slack_work,yes,yes,male,yes,yes,yes,yes,no,9,0.4133739,yes,yes,yes,yes,yes,0.8267478
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,45,1,slack_work,no,no,female,yes,yes,no,yes,no,2,0.3942731,yes,yes,yes,yes,yes,0.7885462
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,118,57,26,5,slack_work,yes,no,male,yes,yes,no,no,no,2,0.5,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,203,22,46,1,slack_work,no,no,male,yes,yes,yes,no,no,4,0.2706667,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,146,42,35,4,slack_work,no,yes,male,yes,no,yes,yes,no,1,0.2436472,yes,yes,yes,yes,yes,0.4872944
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,25,1,slack_work,no,no,male,yes,yes,no,no,no,2,0.4189815,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,224,74,25,1,slack_work,no,no,male,yes,yes,no,no,no,10,0.5177866,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,175,47,47,3,other,no,no,male,yes,yes,yes,no,no,4,0.25,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,59,27,other,no,no,male,yes,yes,yes,no,no,2,0.3935185,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,35,4,other,no,no,male,yes,no,yes,yes,no,1,0.2939068,yes,yes,yes,yes,yes,0.5878136
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.6,90,64,44,2,slack_work,no,no,male,yes,no,no,yes,no,1,0.4975124,yes,no,yes,yes,yes,0.9950248
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,181,72,59,10,other,no,no,male,yes,yes,yes,no,no,10,0.2765957,yes,yes,no,no,no,0.0
